Index,Date_x,Hour,PMIS - Total Customer Throughput (Unadjusted)_x,Week Number,Weekday,Date_y,PMIS - Total Customer Throughput (Unadjusted)_y,Date,PMIS - Total Customer Throughput (Unadjusted)
199,,17:00:00,,4,Monday,,,2019-01-21,2.0
200,,18:00:00,,4,Monday,2018-01-22,1.0,2019-01-21,1.0
201,,20:00:00,,4,Monday,2018-01-22,17.0,,
202,,05:00:00,,4,Saturday,,,2019-01-26,6.0
203,,06:00:00,,4,Saturday,2018-01-27,6.0,,
204,,09:00:00,,4,Saturday,2018-01-27,1.0,2019-01-26,1.0
205,,10:00:00,,4,Saturday,2018-01-27,17.0,,
206,,11:00:00,,4,Saturday,,,2019-01-26,2.0
207,,19:00:00,,4,Saturday,2018-01-27,17.0,,
208,,20:00:00,,4,Saturday,,,2019-01-26,6.0
209,,06:00:00,,4,Sunday,,,2019-01-27,6.0
210,,07:00:00,,4,Sunday,,,2019-01-27,7.0
211,,08:00:00,,4,Sunday,,,2019-01-27,2.0
212,,09:00:00,,4,Sunday,,,2019-01-27,3.0
213,,10:00:00,,4,Sunday,,,2019-01-27,3.0
214,,13:00:00,,4,Sunday,,,2019-01-27,1.0
215,,15:00:00,,4,Sunday,2018-01-28,1.0,2019-01-27,6.0
216,,16:00:00,,4,Sunday,2018-01-28,2.0,,
217,,17:00:00,,4,Sunday,2018-01-28,4.0,,
218,,18:00:00,,4,Sunday,2018-01-28,17.0,,
219,,20:00:00,,4,Sunday,2018-01-28,17.0,2019-01-27,2.0
220,,21:00:00,,4,Sunday,2018-01-28,17.0,2019-01-27,6.0
221,,05:00:00,,4,Thursday,,,2019-01-24,3.0
222,,07:00:00,,4,Thursday,,,2019-01-24,4.0
223,,08:00:00,,4,Thursday,,,2019-01-24,7.0
224,,09:00:00,,4,Thursday,2018-01-25,2.0,,
225,,11:00:00,,4,Thursday,,,2019-01-24,8.0
226,,12:00:00,,4,Thursday,,,2019-01-24,2.0
227,,13:00:00,,4,Thursday,,,2019-01-24,1.0
228,,14:00:00,,4,Thursday,,,2019-01-24,4.0
229,,15:00:00,,4,Thursday,2018-01-25,5.0,2019-01-24,3.0
230,,19:00:00,,4,Thursday,2018-01-25,17.0,,
231,,20:00:00,,4,Thursday,2018-01-25,17.0,,
232,,21:00:00,,4,Thursday,2018-01-25,17.0,2019-01-24,8.0
233,,07:00:00,,4,Tuesday,,,2019-01-22,2.0
234,,08:00:00,,4,Tuesday,2018-01-23,2.0,2019-01-22,2.0
235,,09:00:00,,4,Tuesday,,,2019-01-22,2.0
236,,10:00:00,,4,Tuesday,2018-01-23,3.0,,
237,,11:00:00,,4,Tuesday,2018-01-23,1.0,2019-01-22,4.0
238,,12:00:00,,4,Tuesday,,,2019-01-22,1.0
239,,13:00:00,,4,Tuesday,2018-01-23,2.0,,
240,,15:00:00,,4,Tuesday,2018-01-23,4.0,,
241,,19:00:00,,4,Tuesday,2018-01-23,17.0,,
242,,20:00:00,,4,Tuesday,2018-01-23,18.0,2019-01-22,2.0
243,,21:00:00,,4,Tuesday,2018-01-23,17.0,2019-01-22,13.0
244,,06:00:00,,4,Wednesday,,,2019-01-23,1.0
245,,07:00:00,,4,Wednesday,,,2019-01-23,6.0
246,,08:00:00,,4,Wednesday,,,2019-01-23,5.0
247,,09:00:00,,4,Wednesday,2018-01-24,5.0,2019-01-23,2.0
248,,10:00:00,,4,Wednesday,2018-01-24,4.0,2019-01-23,5.0
249,,11:00:00,,4,Wednesday,2018-01-24,1.0,2019-01-23,7.0
250,,14:00:00,,4,Wednesday,,,2019-01-23,1.0
251,,15:00:00,,4,Wednesday,2018-01-24,1.0,,
252,,16:00:00,,4,Wednesday,,,2019-01-23,2.0
253,,18:00:00,,4,Wednesday,,,2019-01-23,1.0
254,,19:00:00,,4,Wednesday,,,2019-01-23,1.0
255,,20:00:00,,4,Wednesday,2018-01-24,19.0,2019-01-23,1.0
256,,21:00:00,,4,Wednesday,2018-01-24,19.0,,
257,,05:00:00,,5,Friday,2018-02-02,2.0,,
258,,07:00:00,,5,Friday,,,2019-02-01,3.0
259,,08:00:00,,5,Friday,2018-02-02,2.0,2019-02-01,7.0
260,,09:00:00,,5,Friday,2018-02-02,1.0,2019-02-01,2.0
261,,10:00:00,,5,Friday,,,2019-02-01,4.0
262,,12:00:00,,5,Friday,,,2019-02-01,5.0
263,,13:00:00,,5,Friday,,,2019-02-01,1.0
264,,14:00:00,,5,Friday,2018-02-02,3.0,,
265,,20:00:00,,5,Friday,,,2019-02-01,4.0
266,,21:00:00,,5,Friday,2018-02-02,16.0,2019-02-01,2.0
267,,07:00:00,,5,Monday,2018-01-29,1.0,2019-01-28,10.0
268,,09:00:00,,5,Monday,,,2019-01-28,4.0
269,,11:00:00,,5,Monday,,,2019-01-28,6.0
270,,12:00:00,,5,Monday,,,2019-01-28,3.0
271,,13:00:00,,5,Monday,2018-01-29,1.0,,
272,,14:00:00,,5,Monday,2018-01-29,2.0,,
273,,15:00:00,,5,Monday,,,2019-01-28,3.0
274,,17:00:00,,5,Monday,,,2019-01-28,3.0
275,,20:00:00,,5,Monday,2018-01-29,18.0,2019-01-28,1.0
276,,21:00:00,,5,Monday,2018-01-29,17.0,2019-01-28,2.0
277,,06:00:00,,5,Saturday,2018-02-03,1.0,,
278,,07:00:00,,5,Saturday,,,2019-02-02,1.0
279,,08:00:00,,5,Saturday,,,2019-02-02,4.0
280,,10:00:00,,5,Saturday,2018-02-03,17.0,,
281,,11:00:00,,5,Saturday,,,2019-02-02,2.0
282,,14:00:00,,5,Saturday,2018-02-03,8.0,2019-02-02,1.0
283,,19:00:00,,5,Saturday,2018-02-03,20.0,,
284,,20:00:00,,5,Saturday,,,2019-02-02,2.0
285,,21:00:00,,5,Saturday,2018-02-03,17.0,2019-02-02,1.0
286,,06:00:00,,5,Sunday,,,2019-02-03,2.0
287,,07:00:00,,5,Sunday,2018-02-04,1.0,2019-02-03,2.0
288,,08:00:00,,5,Sunday,2018-02-04,2.0,2019-02-03,1.0
289,,10:00:00,,5,Sunday,2018-02-04,2.0,,
290,,12:00:00,,5,Sunday,2018-02-04,1.0,2019-02-03,2.0
291,,13:00:00,,5,Sunday,,,2019-02-03,1.0
292,,16:00:00,,5,Sunday,,,2019-02-03,2.0
293,,17:00:00,,5,Sunday,,,2019-02-03,1.0
294,,18:00:00,,5,Sunday,2018-02-04,17.0,,
295,,20:00:00,,5,Sunday,2018-02-04,17.0,,
296,,21:00:00,,5,Sunday,,,2019-02-03,6.0
297,,07:00:00,,5,Thursday,,,2019-01-31,5.0
298,,08:00:00,,5,Thursday,2018-02-01,2.0,,
299,,10:00:00,,5,Thursday,2018-02-01,7.0,2019-01-31,2.0
300,,12:00:00,,5,Thursday,,,2019-01-31,1.0
301,,14:00:00,,5,Thursday,2018-02-01,1.0,2019-01-31,3.0
302,,16:00:00,,5,Thursday,,,2019-01-31,1.0
303,,17:00:00,,5,Thursday,2018-02-01,4.0,2019-01-31,6.0
304,,19:00:00,,5,Thursday,2018-02-01,17.0,2019-01-31,3.0
305,,20:00:00,,5,Thursday,2018-02-01,21.0,,
306,,21:00:00,,5,Thursday,2018-02-01,17.0,2019-01-31,4.0
307,,10:00:00,,5,Tuesday,,,2019-01-29,1.0
308,,11:00:00,,5,Tuesday,2018-01-30,2.0,2019-01-29,4.0
309,,12:00:00,,5,Tuesday,,,2019-01-29,4.0
310,,13:00:00,,5,Tuesday,,,2019-01-29,1.0
311,,14:00:00,,5,Tuesday,2018-01-30,5.0,2019-01-29,7.0
312,,16:00:00,,5,Tuesday,,,2019-01-29,7.0
313,,17:00:00,,5,Tuesday,2018-01-30,1.0,,
314,,19:00:00,,5,Tuesday,2018-01-30,17.0,,
315,,20:00:00,,5,Tuesday,2018-01-30,17.0,2019-01-29,5.0
316,,21:00:00,,5,Tuesday,2018-01-30,17.0,2019-01-29,3.0
317,,06:00:00,,5,Wednesday,,,2019-01-30,1.0
318,,08:00:00,,5,Wednesday,,,2019-01-30,5.0
319,,10:00:00,,5,Wednesday,,,2019-01-30,3.0
320,,11:00:00,,5,Wednesday,2018-01-31,1.0,,
321,,13:00:00,,5,Wednesday,,,2019-01-30,1.0
322,,15:00:00,,5,Wednesday,,,2019-01-30,5.0
323,,16:00:00,,5,Wednesday,,,2019-01-30,1.0
324,,18:00:00,,5,Wednesday,,,2019-01-30,2.0
325,,20:00:00,,5,Wednesday,,,2019-01-30,3.0
326,,21:00:00,,5,Wednesday,,,2019-01-30,5.0
327,,06:00:00,,6,Friday,2018-02-09,2.0,2019-02-08,3.0
328,,07:00:00,,6,Friday,,,2019-02-08,3.0
329,,08:00:00,,6,Friday,,,2019-02-08,3.0
330,,09:00:00,,6,Friday,2018-02-09,2.0,2019-02-08,8.0
331,,10:00:00,,6,Friday,,,2019-02-08,3.0
332,,11:00:00,,6,Friday,,,2019-02-08,3.0
333,,14:00:00,,6,Friday,2018-02-09,0.0,,
334,,15:00:00,,6,Friday,2018-02-09,1.0,2019-02-08,2.0
335,,16:00:00,,6,Friday,,,2019-02-08,1.0
336,,17:00:00,,6,Friday,2018-02-09,3.0,2019-02-08,2.0
337,,18:00:00,,6,Friday,,,2019-02-08,1.0
338,,21:00:00,,6,Friday,2018-02-09,18.0,2019-02-08,4.0
339,,06:00:00,,6,Monday,,,2019-02-04,5.0
340,,07:00:00,,6,Monday,,,2019-02-04,1.0
341,,08:00:00,,6,Monday,,,2019-02-04,1.0
342,,09:00:00,,6,Monday,,,2019-02-04,2.0
343,,10:00:00,,6,Monday,2018-02-05,4.0,2019-02-04,4.0
344,,11:00:00,,6,Monday,,,2019-02-04,1.0
345,,12:00:00,,6,Monday,,,2019-02-04,1.0
346,,14:00:00,,6,Monday,2018-02-05,1.0,2019-02-04,4.0
347,,15:00:00,,6,Monday,,,2019-02-04,3.0
348,,17:00:00,,6,Monday,,,2019-02-04,3.0
349,,18:00:00,,6,Monday,2018-02-05,1.0,,
350,,20:00:00,,6,Monday,2018-02-05,18.0,2019-02-04,18.0
351,,21:00:00,,6,Monday,2018-02-05,18.0,,
352,,06:00:00,,6,Saturday,,,2019-02-09,6.0
353,,08:00:00,,6,Saturday,,,2019-02-09,11.0
354,,10:00:00,,6,Saturday,2018-02-10,17.0,,
355,,12:00:00,,6,Saturday,,,2019-02-09,3.0
356,,14:00:00,,6,Saturday,2018-02-10,1.0,2019-02-09,5.0
357,,15:00:00,,6,Saturday,2018-02-10,1.0,2019-02-09,2.0
358,,17:00:00,,6,Saturday,,,2019-02-09,2.0
359,,19:00:00,,6,Saturday,2018-02-10,3.0,,
360,,20:00:00,,6,Saturday,,,2019-02-09,3.0
361,,21:00:00,,6,Saturday,2018-02-10,18.0,2019-02-09,2.0
362,,06:00:00,,6,Sunday,,,2019-02-10,1.0
363,,07:00:00,,6,Sunday,,,2019-02-10,3.0
364,,08:00:00,,6,Sunday,,,2019-02-10,2.0
365,,09:00:00,,6,Sunday,2018-02-11,3.0,,
366,,10:00:00,,6,Sunday,,,2019-02-10,2.0
367,,11:00:00,,6,Sunday,,,2019-02-10,1.0
368,,12:00:00,,6,Sunday,,,2019-02-10,1.0
369,,13:00:00,,6,Sunday,,,2019-02-10,2.0
370,,14:00:00,,6,Sunday,,,2019-02-10,7.0
371,,15:00:00,,6,Sunday,,,2019-02-10,7.0
372,,19:00:00,,6,Sunday,2018-02-11,17.0,,
373,,21:00:00,,6,Sunday,2018-02-11,18.0,2019-02-10,6.0
374,,06:00:00,,6,Thursday,2018-02-08,1.0,,
375,,07:00:00,,6,Thursday,,,2019-02-07,2.0
376,,08:00:00,,6,Thursday,,,2019-02-07,6.0
377,,09:00:00,,6,Thursday,,,2019-02-07,4.0
378,,10:00:00,,6,Thursday,2018-02-08,1.0,2019-02-07,4.0
379,,12:00:00,,6,Thursday,,,2019-02-07,4.0
380,,13:00:00,,6,Thursday,2018-02-08,1.0,,
381,,14:00:00,,6,Thursday,,,2019-02-07,2.0
382,,15:00:00,,6,Thursday,,,2019-02-07,2.0
383,,16:00:00,,6,Thursday,,,2019-02-07,5.0
384,,17:00:00,,6,Thursday,,,2019-02-07,5.0
385,,20:00:00,,6,Thursday,,,2019-02-07,9.0
386,,05:00:00,,6,Tuesday,2018-02-06,1.0,,
387,,07:00:00,,6,Tuesday,2018-02-06,2.0,2019-02-05,1.0
388,,08:00:00,,6,Tuesday,,,2019-02-05,7.0
389,,09:00:00,,6,Tuesday,2018-02-06,3.0,,
390,,10:00:00,,6,Tuesday,,,2019-02-05,2.0
391,,11:00:00,,6,Tuesday,,,2019-02-05,2.0
392,,14:00:00,,6,Tuesday,2018-02-06,2.0,2019-02-05,6.0
393,,15:00:00,,6,Tuesday,2018-02-06,2.0,2019-02-05,1.0
394,,19:00:00,,6,Tuesday,2018-02-06,16.0,,
395,,21:00:00,,6,Tuesday,2018-02-06,17.0,2019-02-05,9.0
396,,06:00:00,,6,Wednesday,2018-02-07,1.0,2019-02-06,2.0
397,,07:00:00,,6,Wednesday,,,2019-02-06,2.0
398,,08:00:00,,6,Wednesday,,,2019-02-06,2.0
399,,09:00:00,,6,Wednesday,2018-02-07,17.0,2019-02-06,2.0
400,,10:00:00,,6,Wednesday,,,2019-02-06,2.0
401,,11:00:00,,6,Wednesday,,,2019-02-06,3.0
402,,12:00:00,,6,Wednesday,,,2019-02-06,2.0
403,,13:00:00,,6,Wednesday,,,2019-02-06,3.0
404,,16:00:00,,6,Wednesday,,,2019-02-06,2.0
405,,17:00:00,,6,Wednesday,,,2019-02-06,2.0
406,,18:00:00,,6,Wednesday,,,2019-02-06,3.0
407,,19:00:00,,6,Wednesday,,,2019-02-06,2.0
408,,20:00:00,,6,Wednesday,2018-02-07,19.0,2019-02-06,2.0
409,,05:00:00,,7,Friday,,,2019-02-15,1.0
410,,06:00:00,,7,Friday,2018-02-16,15.0,2019-02-15,2.0
411,,07:00:00,,7,Friday,,,2019-02-15,6.0
412,,09:00:00,,7,Friday,,,2019-02-15,9.0
413,,10:00:00,,7,Friday,,,2019-02-15,8.0
414,,11:00:00,,7,Friday,2018-02-16,10.0,2019-02-15,3.0
415,,13:00:00,,7,Friday,2018-02-16,3.0,2019-02-15,7.0
416,,14:00:00,,7,Friday,,,2019-02-15,1.0
417,,15:00:00,,7,Friday,2018-02-16,2.0,2019-02-15,4.0
418,,17:00:00,,7,Friday,2018-02-16,3.0,,
419,,20:00:00,,7,Friday,,,2019-02-15,1.0
420,,21:00:00,,7,Friday,2018-02-16,17.0,,
421,,04:00:00,,7,Monday,,,2019-02-11,1.0
422,,06:00:00,,7,Monday,,,2019-02-11,3.0
423,,08:00:00,,7,Monday,,,2019-02-11,2.0
424,,09:00:00,,7,Monday,,,2019-02-11,3.0
425,,10:00:00,,7,Monday,,,2019-02-11,17.0
426,,11:00:00,,7,Monday,,,2019-02-11,1.0
427,,13:00:00,,7,Monday,,,2019-02-11,1.0
428,,14:00:00,,7,Monday,,,2019-02-11,6.0
429,,15:00:00,,7,Monday,2018-02-12,9.0,2019-02-11,9.0
430,,16:00:00,,7,Monday,,,2019-02-11,1.0
431,,20:00:00,,7,Monday,2018-02-12,17.0,,
432,,21:00:00,,7,Monday,2018-02-12,17.0,,
433,,06:00:00,,7,Saturday,,,2019-02-16,5.0
434,,07:00:00,,7,Saturday,,,2019-02-16,8.0
435,,08:00:00,,7,Saturday,2018-02-17,9.0,,
436,,09:00:00,,7,Saturday,,,2019-02-16,1.0
437,,10:00:00,,7,Saturday,2018-02-17,28.0,,
438,,11:00:00,,7,Saturday,,,2019-02-16,2.0
439,,14:00:00,,7,Saturday,2018-02-17,2.0,2019-02-16,2.0
440,,15:00:00,,7,Saturday,,,2019-02-16,1.0
441,,16:00:00,,7,Saturday,2018-02-17,2.0,2019-02-16,2.0
442,,19:00:00,,7,Saturday,2018-02-17,17.0,,
443,,20:00:00,,7,Saturday,,,2019-02-16,3.0
444,,21:00:00,,7,Saturday,2018-02-17,17.0,2019-02-16,1.0
445,,07:00:00,,7,Sunday,,,2019-02-17,4.0
446,,09:00:00,,7,Sunday,,,2019-02-17,1.0
447,,10:00:00,,7,Sunday,,,2019-02-17,7.0
448,,12:00:00,,7,Sunday,,,2019-02-17,3.0
449,,14:00:00,,7,Sunday,2018-02-18,2.0,2019-02-17,9.0
450,,15:00:00,,7,Sunday,,,2019-02-17,1.0
451,,19:00:00,,7,Sunday,2018-02-18,17.0,,
452,,20:00:00,,7,Sunday,2018-02-18,18.0,2019-02-17,2.0
453,,07:00:00,,7,Thursday,2018-02-15,2.0,,
454,,08:00:00,,7,Thursday,,,2019-02-14,4.0
455,,09:00:00,,7,Thursday,,,2019-02-14,4.0
456,,10:00:00,,7,Thursday,2018-02-15,1.0,,
457,,12:00:00,,7,Thursday,,,2019-02-14,4.0
458,,13:00:00,,7,Thursday,2018-02-15,2.0,,
459,,14:00:00,,7,Thursday,,,2019-02-14,2.0
460,,15:00:00,,7,Thursday,2018-02-15,1.0,2019-02-14,7.0
461,,16:00:00,,7,Thursday,,,2019-02-14,1.0
462,,17:00:00,,7,Thursday,2018-02-15,4.0,2019-02-14,5.0
463,,18:00:00,,7,Thursday,,,2019-02-14,3.0
464,,19:00:00,,7,Thursday,2018-02-15,17.0,,
465,,20:00:00,,7,Thursday,2018-02-15,17.0,2019-02-14,2.0
466,,21:00:00,,7,Thursday,2018-02-15,20.0,2019-02-14,5.0
467,,08:00:00,,7,Tuesday,2018-02-13,3.0,,
468,,12:00:00,,7,Tuesday,2018-02-13,5.0,2019-02-12,4.0
469,,14:00:00,,7,Tuesday,2018-02-13,1.0,2019-02-12,4.0
470,,15:00:00,,7,Tuesday,2018-02-13,5.0,2019-02-12,7.0
471,,16:00:00,,7,Tuesday,2018-02-13,4.0,,
472,,17:00:00,,7,Tuesday,,,2019-02-12,9.0
473,,19:00:00,,7,Tuesday,2018-02-13,17.0,2019-02-12,1.0
474,,20:00:00,,7,Tuesday,2018-02-13,17.0,,
475,,21:00:00,,7,Tuesday,,,2019-02-12,4.0
476,,07:00:00,,7,Wednesday,,,2019-02-13,7.0
477,,09:00:00,,7,Wednesday,,,2019-02-13,1.0
478,,10:00:00,,7,Wednesday,2018-02-14,17.0,,
479,,11:00:00,,7,Wednesday,,,2019-02-13,2.0
480,,12:00:00,,7,Wednesday,2018-02-14,1.0,2019-02-13,5.0
481,,13:00:00,,7,Wednesday,,,2019-02-13,1.0
482,,14:00:00,,7,Wednesday,2018-02-14,1.0,2019-02-13,2.0
483,,15:00:00,,7,Wednesday,,,2019-02-13,1.0
484,,18:00:00,,7,Wednesday,2018-02-14,1.0,,
485,,20:00:00,,7,Wednesday,2018-02-14,20.0,,
486,,21:00:00,,7,Wednesday,,,2019-02-13,2.0
487,,04:00:00,,8,Friday,2018-02-23,1.0,,
488,,05:00:00,,8,Friday,,,2019-02-22,2.0
489,,07:00:00,,8,Friday,2018-02-23,5.0,,
490,,08:00:00,,8,Friday,2018-02-23,2.0,2019-02-22,4.0
491,,09:00:00,,8,Friday,2018-02-23,2.0,,
492,,11:00:00,,8,Friday,2018-02-23,2.0,,
493,,12:00:00,,8,Friday,2018-02-23,4.0,2019-02-22,6.0
494,,13:00:00,,8,Friday,,,2019-02-22,2.0
495,,14:00:00,,8,Friday,,,2019-02-22,1.0
496,,15:00:00,,8,Friday,,,2019-02-22,6.0
497,,16:00:00,,8,Friday,,,2019-02-22,2.0
498,,18:00:00,,8,Friday,,,2019-02-22,5.0
499,,21:00:00,,8,Friday,2018-02-23,20.0,2019-02-22,5.0
500,,05:00:00,,8,Monday,2018-02-19,4.0,,
501,,07:00:00,,8,Monday,2018-02-19,5.0,,
502,,08:00:00,,8,Monday,2018-02-19,1.0,,
503,,09:00:00,,8,Monday,,,2019-02-18,6.0
504,,10:00:00,,8,Monday,2018-02-19,4.0,2019-02-18,3.0
505,,11:00:00,,8,Monday,2018-02-19,5.0,,
506,,12:00:00,,8,Monday,,,2019-02-18,2.0
507,,14:00:00,,8,Monday,2018-02-19,2.0,2019-02-18,1.0
508,,16:00:00,,8,Monday,,,2019-02-18,4.0
509,,17:00:00,,8,Monday,,,2019-02-18,6.0
510,,18:00:00,,8,Monday,2018-02-19,1.0,,
511,,19:00:00,,8,Monday,,,2019-02-18,2.0
512,,20:00:00,,8,Monday,2018-02-19,25.0,2019-02-18,10.0
513,,21:00:00,,8,Monday,2018-02-19,28.0,,
514,,08:00:00,,8,Saturday,2018-02-24,2.0,2019-02-23,4.0
515,,09:00:00,,8,Saturday,,,2019-02-23,10.0
516,,10:00:00,,8,Saturday,2018-02-24,16.0,2019-02-23,3.0
517,,13:00:00,,8,Saturday,,,2019-02-23,1.0
518,,14:00:00,,8,Saturday,2018-02-24,1.0,2019-02-23,2.0
519,,17:00:00,,8,Saturday,,,2019-02-23,1.0
520,,19:00:00,,8,Saturday,2018-02-24,17.0,,
521,,21:00:00,,8,Saturday,2018-02-24,19.0,,
522,,05:00:00,,8,Sunday,2018-02-25,1.0,,
523,,07:00:00,,8,Sunday,2018-02-25,2.0,,
524,,08:00:00,,8,Sunday,,,2019-02-24,4.0
525,,09:00:00,,8,Sunday,2018-02-25,4.0,2019-02-24,4.0
526,,11:00:00,,8,Sunday,,,2019-02-24,6.0
527,,13:00:00,,8,Sunday,,,2019-02-24,1.0
528,,14:00:00,,8,Sunday,2018-02-25,3.0,2019-02-24,1.0
529,,15:00:00,,8,Sunday,2018-02-25,2.0,2019-02-24,3.0
530,,16:00:00,,8,Sunday,2018-02-25,1.0,,
531,,17:00:00,,8,Sunday,2018-02-25,2.0,,
532,,18:00:00,,8,Sunday,,,2019-02-24,3.0
533,,20:00:00,,8,Sunday,,,2019-02-24,5.0
534,,21:00:00,,8,Sunday,,,2019-02-24,3.0
535,,06:00:00,,8,Thursday,2018-02-22,2.0,,
536,,07:00:00,,8,Thursday,2018-02-22,4.0,2019-02-21,1.0
537,,08:00:00,,8,Thursday,,,2019-02-21,1.0
538,,12:00:00,,8,Thursday,,,2019-02-21,1.0
539,,13:00:00,,8,Thursday,,,2019-02-21,6.0
540,,14:00:00,,8,Thursday,,,2019-02-21,5.0
541,,15:00:00,,8,Thursday,,,2019-02-21,2.0
542,,16:00:00,,8,Thursday,,,2019-02-21,1.0
543,,17:00:00,,8,Thursday,,,2019-02-21,4.0
544,,19:00:00,,8,Thursday,2018-02-22,17.0,,
545,,20:00:00,,8,Thursday,2018-02-22,17.0,,
546,,21:00:00,,8,Thursday,2018-02-22,17.0,2019-02-21,2.0
547,,06:00:00,,8,Tuesday,2018-02-20,2.0,,
548,,07:00:00,,8,Tuesday,,,2019-02-19,3.0
549,,08:00:00,,8,Tuesday,2018-02-20,4.0,2019-02-19,2.0
550,,09:00:00,,8,Tuesday,,,2019-02-19,3.0
551,,10:00:00,,8,Tuesday,2018-02-20,1.0,,
552,,12:00:00,,8,Tuesday,,,2019-02-19,6.0
553,,13:00:00,,8,Tuesday,,,2019-02-19,6.0
554,,14:00:00,,8,Tuesday,2018-02-20,2.0,,
555,,15:00:00,,8,Tuesday,2018-02-20,2.0,2019-02-19,1.0
556,,17:00:00,,8,Tuesday,,,2019-02-19,1.0
557,,19:00:00,,8,Tuesday,2018-02-20,17.0,,
558,,20:00:00,,8,Tuesday,2018-02-20,1.0,,
559,,21:00:00,,8,Tuesday,2018-02-20,18.0,2019-02-19,2.0
560,,05:00:00,,8,Wednesday,,,2019-02-20,1.0
561,,07:00:00,,8,Wednesday,,,2019-02-20,3.0
562,,08:00:00,,8,Wednesday,,,2019-02-20,4.0
563,,09:00:00,,8,Wednesday,2018-02-21,4.0,2019-02-20,3.0
564,,10:00:00,,8,Wednesday,2018-02-21,17.0,,
565,,11:00:00,,8,Wednesday,,,2019-02-20,2.0
566,,12:00:00,,8,Wednesday,,,2019-02-20,1.0
567,,13:00:00,,8,Wednesday,,,2019-02-20,1.0
568,,14:00:00,,8,Wednesday,,,2019-02-20,5.0
569,,15:00:00,,8,Wednesday,,,2019-02-20,3.0
570,,16:00:00,,8,Wednesday,,,2019-02-20,2.0
571,,17:00:00,,8,Wednesday,2018-02-21,1.0,,
572,,20:00:00,,8,Wednesday,2018-02-21,17.0,,
573,,21:00:00,,8,Wednesday,2018-02-21,2.0,2019-02-20,1.0
574,,05:00:00,,9,Friday,,,2019-03-01,2.0
575,,06:00:00,,9,Friday,,,2019-03-01,2.0
576,,07:00:00,,9,Friday,,,2019-03-01,5.0
577,,08:00:00,,9,Friday,,,2019-03-01,5.0
578,,09:00:00,,9,Friday,,,2019-03-01,7.0
579,,10:00:00,,9,Friday,2018-03-02,5.0,2019-03-01,1.0
580,,12:00:00,,9,Friday,,,2019-03-01,4.0
581,,15:00:00,,9,Friday,2018-03-02,1.0,2019-03-01,4.0
582,,16:00:00,,9,Friday,,,2019-03-01,3.0
583,,20:00:00,,9,Friday,2018-03-02,2.0,2019-03-01,6.0
584,,21:00:00,,9,Friday,2018-03-02,2.0,2019-03-01,1.0
585,,05:00:00,,9,Monday,2018-02-26,1.0,,
586,,07:00:00,,9,Monday,,,2019-02-25,2.0
587,,09:00:00,,9,Monday,,,2019-02-25,2.0
588,,10:00:00,,9,Monday,,,2019-02-25,11.0
589,,12:00:00,,9,Monday,,,2019-02-25,5.0
590,,13:00:00,,9,Monday,,,2019-02-25,2.0
591,,14:00:00,,9,Monday,2018-02-26,10.0,2019-02-25,5.0
592,,15:00:00,,9,Monday,,,2019-02-25,2.0
593,,16:00:00,,9,Monday,2018-02-26,2.0,2019-02-25,1.0
594,,17:00:00,,9,Monday,,,2019-02-25,5.0
595,,20:00:00,,9,Monday,2018-02-26,17.0,,
596,,21:00:00,,9,Monday,2018-02-26,5.0,2019-02-25,10.0
597,,05:00:00,,9,Saturday,,,2019-03-02,2.0
598,,08:00:00,,9,Saturday,,,2019-03-02,1.0
599,,09:00:00,,9,Saturday,,,2019-03-02,8.0
600,,10:00:00,,9,Saturday,2018-03-03,1.0,2019-03-02,1.0
601,,11:00:00,,9,Saturday,,,2019-03-02,11.0
602,,12:00:00,,9,Saturday,,,2019-03-02,1.0
603,,13:00:00,,9,Saturday,2018-03-03,1.0,2019-03-02,1.0
604,,14:00:00,,9,Saturday,,,2019-03-02,11.0
605,,17:00:00,,9,Saturday,2018-03-03,6.0,,
606,,18:00:00,,9,Saturday,2018-03-03,2.0,,
607,,20:00:00,,9,Saturday,,,2019-03-02,3.0
608,,21:00:00,,9,Saturday,2018-03-03,7.0,2019-03-02,2.0
609,,07:00:00,,9,Sunday,,,2019-03-03,2.0
610,,08:00:00,,9,Sunday,,,2019-03-03,5.0
611,,09:00:00,,9,Sunday,,,2019-03-03,1.0
612,,10:00:00,,9,Sunday,2018-03-04,1.0,,
613,,12:00:00,,9,Sunday,2018-03-04,1.0,,
614,,13:00:00,,9,Sunday,,,2019-03-03,2.0
615,,14:00:00,,9,Sunday,2018-03-04,2.0,2019-03-03,2.0
616,,15:00:00,,9,Sunday,,,2019-03-03,1.0
617,,16:00:00,,9,Sunday,,,2019-03-03,1.0
618,,17:00:00,,9,Sunday,2018-03-04,1.0,,
619,,18:00:00,,9,Sunday,,,2019-03-03,3.0
620,,19:00:00,,9,Sunday,2018-03-04,4.0,,
621,,20:00:00,,9,Sunday,2018-03-04,1.0,2019-03-03,1.0
622,,21:00:00,,9,Sunday,,,2019-03-03,2.0
623,,07:00:00,,9,Thursday,2018-03-01,4.0,2019-02-28,5.0
624,,08:00:00,,9,Thursday,2018-03-01,1.0,2019-02-28,3.0
625,,09:00:00,,9,Thursday,2018-03-01,2.0,2019-02-28,3.0
626,,11:00:00,,9,Thursday,2018-03-01,2.0,,
627,,12:00:00,,9,Thursday,2018-03-01,1.0,,
628,,13:00:00,,9,Thursday,2018-03-01,3.0,,
